정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
SEB102000297,용산꿈나무종합타운,37.5384869,126.9672402,2025-10-31,3346,11,서울특별시,서울BIS
SEB124000406,굽은다리역구민회관.강동홈플러스,37.545612,127.143063,2025-10-31,25349,11,서울특별시,서울BIS
SEB109000170,창2동한일아파트,37.6461539,127.0372571,2025-10-31,10256,11,서울특별시,서울BIS
SEB103900251,경일중고등학교,37.542316,127.049131,2025-10-31,4852,11,서울특별시,서울BIS
SEB121000023,구반포역.세화고등학교,37.5020371,126.9899765,2025-10-31,22023,11,서울특별시,서울BIS
SEB213000305,기아교차로,37.4396439,126.8954033,2025-10-31,38647,11,서울특별시,서울BIS
SEB114000262,목동아파트1102동앞,37.511596,126.860129,2025-10-31,15367,11,서울특별시,서울BIS
SEB115900148,강서농수산물도매시장종점,37.5545167,126.8226727,2025-10-31,16976,11,서울특별시,서울BIS
SEB213000086,하안3동행정복지센터.하안주공7.,37.4589081,126.8813637,2025-10-31,38165,11,서울특별시,서울BIS
SEB116000039,디지털산업1단지,37.483965,126.894763,2025-10-31,17125,11,서울특별시,서울BIS
SEB103900038,행당2동주민센터,37.5577375,127.0306537,2025-10-31,4544,11,서울특별시,서울BIS
SEB107000132,장곡초교사거리,37.617257,127.049918,2025-10-31,8222,11,서울특별시,서울BIS
SEB116900200,크로바마트,37.4935475,126.8514133,2025-10-31,17733,11,서울특별시,서울BIS
SEB121000211,식유촌우면성당.서초호반써밋,37.4574383,127.01272,2025-10-31,22287,11,서울특별시,서울BIS
SEB207000421,송산초교.상가단지,37.7454594,127.0995604,2025-10-31,8396,11,서울특별시,서울BIS
SEB123000364,잠실여고후문,37.502501,127.111619,2025-10-31,24456,11,서울특별시,서울BIS
SEB108000038,수유2동주민센터.우이시장,37.6450886,127.0194289,2025-10-31,9126,11,서울특별시,서울BIS
SEB111000312,호림아파트앞,37.6091519,126.9208187,2025-10-31,12406,11,서울특별시,서울BIS
SEB124000073,고덕아이파크아파트,37.559738,127.154067,2025-10-31,25173,11,서울특별시,서울BIS
SEB121900146,빛교회.이수중앙시장,37.4922933,126.9890268,2025-10-31,22924,11,서울특별시,서울BIS
SEB211000172,옥길한신더휴.소사경찰서,37.467025,126.8249062,2025-10-31,44007,11,서울특별시,서울BIS
SEB100000142,창신3동주민센터,37.578413,127.015178,2025-10-31,1238,11,서울특별시,서울BIS
SEB123900002,송파역,37.4998736,127.1123582,2025-10-31,24505,11,서울특별시,서울BIS
SEB113900070,코오롱아파트사거리,37.5636983,126.920851,2025-10-31,14587,11,서울특별시,서울BIS
SEB204000019,성남수정경찰서,37.4417956,127.1276944,2025-10-31,48021,11,서울특별시,서울BIS
SEB119000320,사당롯데캐슬골든포레.사당해그린,37.492298,126.963578,2025-10-31,20213,11,서울특별시,서울BIS
SEB113900058,성원아파트,37.5471721,126.9371834,2025-10-31,14569,11,서울특별시,서울BIS
SEB117900165,안양천로입구,37.4524815,126.8931359,2025-10-31,18993,11,서울특별시,서울BIS
SEB107000092,보문동성당,37.5823989,127.0211155,2025-10-31,8182,11,서울특별시,서울BIS
SEB106000267,망우사거리,37.600378,127.099922,2025-10-31,7364,11,서울특별시,서울BIS
SEB104000310,서울화양동우체국,37.548113,127.068776,2025-10-31,5259,11,서울특별시,서울BIS
SEB115900255,마곡역,37.561203,126.826841,2025-10-31,16626,11,서울특별시,서울BIS
SEB112000157,미동초등학교,37.5631581,126.9644505,2025-10-31,13240,11,서울특별시,서울BIS
SEB122000643,학여울역,37.497144,127.071451,2025-10-31,23500,11,서울특별시,서울BIS
SEB113000067,성산2동주민센터,37.5677928,126.9083263,2025-10-31,14158,11,서울특별시,서울BIS
SEB118000271,래미안에스티움,37.4998586,126.9137184,2025-10-31,19628,11,서울특별시,서울BIS
SEB108000106,강북청소년센터,37.645667,127.0068382,2025-10-31,9194,11,서울특별시,서울BIS
SEB123000180,거여역1번출구,37.494054,127.1426661,2025-10-31,24270,11,서울특별시,서울BIS
SEB106000468,신내10단지아파트,37.610387,127.095293,2025-10-31,7461,11,서울특별시,서울BIS
SEB107900049,한성대입구역.성북천분수마루,37.587917,127.00704,2025-10-31,8534,11,서울특별시,서울BIS
SEB117900222,롯데캐슬2차,37.458024,126.893438,2025-10-31,18801,11,서울특별시,서울BIS
SEB103900106,대경생활과학고등학교,37.5560687,127.0175178,2025-10-31,4691,11,서울특별시,서울BIS
SEB101000149,남산북측순환로입구,37.5506986,126.9988218,2025-10-31,2254,11,서울특별시,서울BIS
SEB108000095,번동주공3단지,37.628652,127.044375,2025-10-31,9183,11,서울특별시,서울BIS
SEB111000220,디지털미디어시티역,37.579265,126.900601,2025-10-31,12310,11,서울특별시,서울BIS
SEB103000142,경동초등학교입구,37.5433912,127.0492129,2025-10-31,4244,11,서울특별시,서울BIS
SEB102000143,한겨레신문사입구,37.5458806,126.9591928,2025-10-31,3237,11,서울특별시,서울BIS
SEB115000013,강서송도병원,37.5581926,126.8437952,2025-10-31,16109,11,서울특별시,서울BIS
SEB100900127,연화정사,37.614649,126.9794938,2025-10-31,1816,11,서울특별시,서울BIS
SEB204000159,벤처타운(북문),37.4063564,127.0882924,2025-10-31,48952,11,서울특별시,서울BIS
SEB104000168,제일은행사거리,37.5335505,127.0747505,2025-10-31,5261,11,서울특별시,서울BIS
SEB116900031,현대별장맨션타운4차.덕성교회,37.4981049,126.8266538,2025-10-31,17573,11,서울특별시,서울BIS
SEB122000604,역삼역,37.500375,127.036278,2025-10-31,23811,11,서울특별시,서울BIS
SEB119900288,극락정사,37.5080479,126.9518056,2025-10-31,20981,11,서울특별시,서울BIS
SEB113000489,노을공원입구(난지미술창작스튜디오),37.569581,126.880488,2025-10-31,14147,11,서울특별시,서울BIS
SEB121000297,국제전자센터,37.4854351,127.017758,2025-10-31,22376,11,서울특별시,서울BIS
SEB109900025,도봉파크빌3단지,37.6879397,127.049145,2025-10-31,10802,11,서울특별시,서울BIS
SEB111000485,응암역,37.5976816,126.9151514,2025-10-31,12743,11,서울특별시,서울BIS
SEB207000107,청구아파트,37.7373919,127.0956933,2025-10-31,61165,11,서울특별시,서울BIS
SEB112900242,우리동네키움센터.삼성유치원,37.5815105,126.9185042,2025-10-31,13959,11,서울특별시,서울BIS
SEB115000264,가양4.5단지상가앞,37.563943,126.852823,2025-10-31,16369,11,서울특별시,서울BIS
SEB104000004,군자역.용마초등학교,37.556267,127.081557,2025-10-31,5004,11,서울특별시,서울BIS
SEB121000094,지하철2호선교대역4번출구,37.4944725,127.0158386,2025-10-31,22170,11,서울특별시,서울BIS
SEB118900037,한강성심병원,37.5233299,126.9105439,2025-10-31,19552,11,서울특별시,서울BIS
SEB121000064,서초동삼성아파트,37.488918,127.009342,2025-10-31,22140,11,서울특별시,서울BIS
SEB111900140,새생명약국앞,37.6060224,126.9182215,2025-10-31,12829,11,서울특별시,서울BIS
SEB115000178,서남물재생센터,37.573004,126.827321,2025-10-31,16275,11,서울특별시,서울BIS
SEB106900003,면목지구대,37.5878158,127.0941044,2025-10-31,7525,11,서울특별시,서울BIS
SEB109000106,방학초등학교,37.6623619,127.0342414,2025-10-31,10191,11,서울특별시,서울BIS
SEB120900086,관악우체국,37.485139,126.934147,2025-10-31,21601,11,서울특별시,서울BIS
SEB107000282,서경로꿈마루도서관앞,37.611633,127.013476,2025-10-31,8382,11,서울특별시,서울BIS
SEB222000826,수락산마당바위입구,37.703156,127.1056227,2025-10-31,0,11,서울특별시,서울BIS
SEB118000540,한강아파트,37.5277478,126.9034083,2025-10-31,19450,11,서울특별시,서울BIS
SEB116000635,디지털단지오거리,37.4801153,126.8887534,2025-10-31,17389,11,서울특별시,서울BIS
SEB121900238,대검찰청.서초경찰서,37.494511,127.006246,2025-10-31,22983,11,서울특별시,서울BIS
SEB218000201,신주택,37.6289145,126.7978764,2025-10-31,35287,11,서울특별시,서울BIS
SEB122000045,언주역3번출구,37.5084783,127.0335055,2025-10-31,23145,11,서울특별시,서울BIS
SEB100900078,낙원상가,37.57376,126.987417,2025-10-31,1589,11,서울특별시,서울BIS
SEB119000315,벽산블루밍아파트종점,37.492105,126.944636,2025-10-31,21378,11,서울특별시,서울BIS
SEB206000175,미금초등학교,37.3477079,127.1159692,2025-10-31,47149,11,서울특별시,서울BIS
SEB110000191,청백아파트1단지,37.635412,127.052187,2025-10-31,11291,11,서울특별시,서울BIS
SEB124000405,굽은다리역구민회관.강동홈플러스,37.545698,127.14279,2025-10-31,25348,11,서울특별시,서울BIS
SEB120000447,보성운수차고지맞은편,37.4646708,126.9192632,2025-10-31,21363,11,서울특별시,서울BIS
SEB210000543,중앙그린빌아파트,37.502154,126.7941039,2025-10-31,0,11,서울특별시,서울BIS
SEB105000200,동대문중앙새마을금고,37.583118,127.041213,2025-10-31,6286,11,서울특별시,서울BIS
SEB213000219,광명농협,37.4633237,126.8815714,2025-10-31,38160,11,서울특별시,서울BIS
SEB121000960,성촌마을입구,37.464327,127.0246,2025-10-31,22667,11,서울특별시,서울BIS
SEB117000036,구립가산도서관.두산위브아파트,37.474622,126.893887,2025-10-31,18122,11,서울특별시,서울BIS
SEB120000178,국제대학원,37.46418,126.955263,2025-10-31,21280,11,서울특별시,서울BIS
SEB106000070,우림시장,37.595398,127.09954,2025-10-31,7164,11,서울특별시,서울BIS
SEB107000140,홍익대부속중고등학교입구,37.5932175,127.0006477,2025-10-31,8230,11,서울특별시,서울BIS
SEB111000054,구산사거리,37.613613,126.912487,2025-10-31,12142,11,서울특별시,서울BIS
SEB104000083,자양사거리,37.536933,127.082432,2025-10-31,5176,11,서울특별시,서울BIS
SEB111900148,한솔아파트입구,37.6158421,126.9138949,2025-10-31,12847,11,서울특별시,서울BIS
SEB105000091,안암오거리,37.582468,127.029893,2025-10-31,6177,11,서울특별시,서울BIS
SEB107000173,돈암2동주민센터입구.흥천사,37.596197,127.015603,2025-10-31,8268,11,서울특별시,서울BIS
SEB234000053,수레실.오포롯데캐슬,37.3515027,127.1662063,2025-10-31,78104,11,서울특별시,서울BIS
SEB113000117,이화여대입구,37.5559161,126.9457318,2025-10-31,14208,11,서울특별시,서울BIS
SEB108900111,주공1.2단지한진아파트,37.6253372,127.0447499,2025-10-31,9576,11,서울특별시,서울BIS
SEB118900097,도림동주민센터,37.5084752,126.8960876,2025-10-31,19745,11,서울특별시,서울BIS
SEB118000005,영등포역,37.515863,126.905092,2025-10-31,19005,11,서울특별시,서울BIS
SEB114900098,거산아파트,37.540714,126.831693,2025-10-31,15995,11,서울특별시,서울BIS
SEB115900127,마곡수명산파크5단지아파트,37.5534721,126.828131,2025-10-31,16933,11,서울특별시,서울BIS
SEB111000071,신사동고개사거리,37.596033,126.909871,2025-10-31,12159,11,서울특별시,서울BIS
SEB107000006,미아리고개.미아리예술극장,37.597921,127.0218209,2025-10-31,8006,11,서울특별시,서울BIS
SEB117900114,벽산3단지앞,37.452985,126.916912,2025-10-31,18510,11,서울특별시,서울BIS
SEB112900199,가산빌라,37.5848822,126.936067,2025-10-31,13589,11,서울특별시,서울BIS
SEB219000163,백석동.요진와이시티(중),37.6410323,126.7905789,2025-10-31,36666,11,서울특별시,서울BIS
SEB102000122,이촌1동충신교회앞,37.521285,126.96848,2025-10-31,3216,11,서울특별시,서울BIS
SEB123000436,복정역환승주차장,37.470728,127.128144,2025-10-31,24658,11,서울특별시,서울BIS
SEB115000097,화곡동백구사,37.532383,126.840795,2025-10-31,16194,11,서울특별시,서울BIS
SEB107000163,성북생태체험관,37.620221,127.006498,2025-10-31,8258,11,서울특별시,서울BIS
SEB124900032,암사역,37.550633,127.1278571,2025-10-31,25571,11,서울특별시,서울BIS
SEB118000070,여의도역6번출구,37.5206144,126.92492,2025-10-31,19155,11,서울특별시,서울BIS
SEB110900080,상계주공13단지,37.6667468,127.0634329,2025-10-31,11560,11,서울특별시,서울BIS
SEB117000115,금천진로진학지원센터독산센터,37.4767659,126.9071878,2025-10-31,18201,11,서울특별시,서울BIS
SEB122000038,아크로힐스논현,37.5092228,127.0396748,2025-10-31,23138,11,서울특별시,서울BIS
SEB115900238,동우아트빌,37.536478,126.855948,2025-10-31,16470,11,서울특별시,서울BIS
SEB118000218,대길초등학교,37.498592,126.914572,2025-10-31,19309,11,서울특별시,서울BIS
SEB112000084,문화촌현대아파트,37.592652,126.946808,2025-10-31,13167,11,서울특별시,서울BIS
SEB106000192,신내6단지아파트.옹기테마공원,37.613983,127.090082,2025-10-31,7287,11,서울특별시,서울BIS
SEB110000297,중계1동주민센터,37.651867,127.0775628,2025-10-31,11398,11,서울특별시,서울BIS
SEB122900078,세곡푸르지오,37.466836,127.094527,2025-10-31,23946,11,서울특별시,서울BIS
SEB119900030,대림아파트후문.성남중.고교,37.5056747,126.9248146,2025-10-31,20569,11,서울특별시,서울BIS
SEB107000183,장위1동치안센터,37.613833,127.045172,2025-10-31,8279,11,서울특별시,서울BIS
SEB106000256,신안2차아파트입구,37.614411,127.080063,2025-10-31,7353,11,서울특별시,서울BIS
SEB118000058,63빌딩.가톨릭대학교여의도성모병원,37.519404,126.937606,2025-10-31,19143,11,서울특별시,서울BIS
SEB115000084,성석교회,37.5315122,126.8575906,2025-10-31,16181,11,서울특별시,서울BIS
SEB113900241,동교로사거리,37.5558688,126.9197614,2025-10-31,14872,11,서울특별시,서울BIS
SEB113000452,SBS.YTN,37.579836,126.893961,2025-10-31,14357,11,서울특별시,서울BIS
SEB124000089,농협둔촌동지점,37.5289127,127.1435151,2025-10-31,25190,11,서울특별시,서울BIS
SEB120900172,노천강당,37.4587949,126.9553279,2025-10-31,21915,11,서울특별시,서울BIS
SEB218000090,삼송역4번출구,37.6532163,126.8937963,2025-10-31,35103,11,서울특별시,서울BIS
SEB106000292,신묵초등학교,37.60674,127.076797,2025-10-31,7390,11,서울특별시,서울BIS
SEB124900002,대순진리회,37.5301455,127.1312629,2025-10-31,25556,11,서울특별시,서울BIS
SEB114000087,목동11단지,37.5132198,126.8583086,2025-10-31,15190,11,서울특별시,서울BIS
SEB108900278,도일타운,37.636753,127.011938,2025-10-31,9546,11,서울특별시,서울BIS
SEB116000045,가리봉시장,37.48301,126.887123,2025-10-31,17131,11,서울특별시,서울BIS
SEB221000171,담터교차로.담터고개,37.641765,127.1133951,2025-10-31,22333,11,서울특별시,서울BIS
SEB104000129,자양역1번출구,37.5338028,127.0679166,2025-10-31,5222,11,서울특별시,서울BIS
SEB115000272,공항동주민센터,37.55883,126.810557,2025-10-31,16378,11,서울특별시,서울BIS
SEB111000190,불광대호아파트,37.614479,126.93247,2025-10-31,12280,11,서울특별시,서울BIS
SEB122000017,영동시장.논현역1번출구,37.5113367,127.0224536,2025-10-31,23117,11,서울특별시,서울BIS
SEB100900089,박종화고택입구,37.6143102,126.9676873,2025-10-31,1573,11,서울특별시,서울BIS
SEB108900012,기산아파트.2단지후문,37.6277956,127.0440252,2025-10-31,9884,11,서울특별시,서울BIS
SEB114000249,경창빌딩,37.51866,126.838582,2025-10-31,15353,11,서울특별시,서울BIS
SEB113000438,수색교,37.587217,126.883985,2025-10-31,14340,11,서울특별시,서울BIS
SEB107900193,월곡중학교,37.606796,127.048839,2025-10-31,8946,11,서울특별시,서울BIS
SEB121000021,신반포역.세화여중고,37.5034578,126.9956954,2025-10-31,22021,11,서울특별시,서울BIS
SEB107000027,정릉2동주민센터,37.604593,127.011258,2025-10-31,8117,11,서울특별시,서울BIS
SEB113900234,광흥창역.서강동주민센터,37.5479365,126.9328324,2025-10-31,14888,11,서울특별시,서울BIS
SEB114900050,벽산.대주아파트,37.5145607,126.8413477,2025-10-31,15586,11,서울특별시,서울BIS
SEB116900050,고척시장,37.5031035,126.8623769,2025-10-31,17550,11,서울특별시,서울BIS
SEB121000232,양재119안전센터앞,37.469496,127.041248,2025-10-31,22308,11,서울특별시,서울BIS
SEB213000124,광명성애병원,37.4741665,126.8733683,2025-10-31,38113,11,서울특별시,서울BIS
SEB100000338,동대문종합시장종로6가,37.5708647,127.0032911,2025-10-31,1771,11,서울특별시,서울BIS
SEB119000010,노량진수산시장.CTS기독교TV,37.51348,126.9388655,2025-10-31,20010,11,서울특별시,서울BIS
SEB106000177,성원아파트.경남아너스빌앞,37.60345,127.0958886,2025-10-31,7272,11,서울특별시,서울BIS
SEB114000131,신트리공원.목동아파트11단지,37.5139204,126.8571828,2025-10-31,15234,11,서울특별시,서울BIS
SEB210000078,당아래지하차도.산업인력공단,37.5050952,126.7941698,2025-10-31,46015,11,서울특별시,서울BIS
SEB115000304,마곡수명산파크2단지,37.5549071,126.8264227,2025-10-31,16418,11,서울특별시,서울BIS
SEB108000004,수유역.강북구청,37.637582,127.025327,2025-10-31,9004,11,서울특별시,서울BIS
SEB122000078,일지아트홀.압구정노인복지관,37.5243159,127.0396345,2025-10-31,23181,11,서울특별시,서울BIS
SEB123000617,위례별초등학교.위례2차아이파크,37.479538,127.144235,2025-10-31,24414,11,서울특별시,서울BIS
SEB121900125,서초역3번출구,37.4910843,127.0077861,2025-10-31,22879,11,서울특별시,서울BIS
SEB116900279,우림필유아파트,37.494245,126.847189,2025-10-31,17603,11,서울특별시,서울BIS
SEB109000139,숭미초등학교,37.649833,127.027818,2025-10-31,10225,11,서울특별시,서울BIS
SEB119900022,이수역,37.484516,126.979985,2025-10-31,20578,11,서울특별시,서울BIS
SEB121000175,종로교회앞,37.4780946,126.9887157,2025-10-31,22251,11,서울특별시,서울BIS
SEB101000041,롯데백화점,37.56451,126.982205,2025-10-31,2140,11,서울특별시,서울BIS
SEB106000185,신내9단지아파트.서울의료원,37.6126261,127.096622,2025-10-31,7280,11,서울특별시,서울BIS
SEB117900041,어울샘.동산중앙교회,37.4518301,126.9117005,2025-10-31,18839,11,서울특별시,서울BIS
SEB120000152,구암초등학교,37.489188,126.9461216,2025-10-31,21254,11,서울특별시,서울BIS
SEB115000298,한국공항공사,37.56242,126.798863,2025-10-31,16411,11,서울특별시,서울BIS
SEB207000008,동신현대.한일삼익아파트,37.7297419,127.0564662,2025-10-31,61069,11,서울특별시,서울BIS
SEB120000052,신림사거리,37.482767,126.9296377,2025-10-31,21153,11,서울특별시,서울BIS
SEB226000092,재활용센터,37.337546,126.9670996,2025-10-31,60121,11,서울특별시,서울BIS
SEB117000097,남부여성발전센터,37.4624573,126.9043527,2025-10-31,18183,11,서울특별시,서울BIS
SEB108900010,주공1.2단지한진아파트,37.6249236,127.0448958,2025-10-31,9886,11,서울특별시,서울BIS
SEB111001117,구파발역.롯데몰,37.637246,126.918533,2025-10-31,12113,11,서울특별시,서울BIS
SEB109000088,방학동신우빌라,37.664078,127.03514,2025-10-31,10173,11,서울특별시,서울BIS
SEB115000176,마곡실내배드민턴장,37.572618,126.829851,2025-10-31,16273,11,서울특별시,서울BIS
SEB110000193,청백아파트3단지4단지,37.631737,127.050935,2025-10-31,11293,11,서울특별시,서울BIS
SEB119000005,보라매역.동작세무서,37.4981412,126.9201964,2025-10-31,20005,11,서울특별시,서울BIS
SEB116000083,오류1동주민센터.오류문화센터,37.4968379,126.8461421,2025-10-31,17169,11,서울특별시,서울BIS
SEB124000090,둔촌하이츠아파트,37.5298798,127.1428079,2025-10-31,25191,11,서울특별시,서울BIS
SEB213000193,철산역.광명경찰서,37.474873,126.8665083,2025-10-31,38611,11,서울특별시,서울BIS
SEB113900069,상수역,37.547637,126.923594,2025-10-31,14586,11,서울특별시,서울BIS
SEB107900277,넓은마당,37.6146859,126.9997383,2025-10-31,8954,11,서울특별시,서울BIS
SEB117900209,롯데캐슬3차,37.4599718,126.8962925,2025-10-31,18869,11,서울특별시,서울BIS
SEB104000158,어린이대공원앞.세종대학교,37.549752,127.07544,2025-10-31,5251,11,서울특별시,서울BIS
SEB102000314,하얏트호텔,37.5408918,126.9972013,2025-10-31,3905,11,서울특별시,서울BIS
SEB219000051,두신마을,37.6950378,126.72433,2025-10-31,36657,11,서울특별시,서울BIS
SEB111000274,증산역.증산동주민센터,37.5837546,126.9093224,2025-10-31,12364,11,서울특별시,서울BIS
SEB105000181,장안치안센터,37.568223,127.072702,2025-10-31,6267,11,서울특별시,서울BIS
SEB108900018,금호.현대아파트,37.6317369,127.0364126,2025-10-31,9872,11,서울특별시,서울BIS
SEB115000612,나이아가라.골든서울호텔,37.5488578,126.8778401,2025-10-31,16895,11,서울특별시,서울BIS
SEB121000926,삼풍아파트,37.497139,127.013095,2025-10-31,22828,11,서울특별시,서울BIS
SEB219000788,동국대병원사거리,37.6743398,126.8052755,2025-10-31,36608,11,서울특별시,서울BIS
SEB107000199,보문역5번출구,37.5854637,127.0202535,2025-10-31,8295,11,서울특별시,서울BIS
SEB104000016,중마초등학교.중곡제일골목시장앞,37.56498,127.080843,2025-10-31,5109,11,서울특별시,서울BIS
SEB120000209,명호고시원,37.4733194,126.9388609,2025-10-31,21311,11,서울특별시,서울BIS
SEB122000364,도곡1동주민센터.경남아파트,37.4889759,127.04132,2025-10-31,23481,11,서울특별시,서울BIS
SEB115900038,곰달래아파트,37.5297942,126.8572148,2025-10-31,16542,11,서울특별시,서울BIS
SEB225000042,군포초등학교,37.3475509,126.9430126,2025-10-31,40037,11,서울특별시,서울BIS
SEB103900099,송정동자치회관입구,37.551135,127.0678257,2025-10-31,4670,11,서울특별시,서울BIS
SEB120900204,난곡사거리,37.48277,126.914237,2025-10-31,21355,11,서울특별시,서울BIS
SEB123000634,오금역2번출구,37.5018326,127.1287989,2025-10-31,24338,11,서울특별시,서울BIS
SEB111000221,수색역,37.581891,126.896196,2025-10-31,12311,11,서울특별시,서울BIS
SEB119000110,중앙대후문,37.5045504,126.953431,2025-10-31,20203,11,서울특별시,서울BIS
SEB122000098,한국무역센터.삼성역,37.508448,127.060899,2025-10-31,23201,11,서울특별시,서울BIS
SEB123000101,송파사거리,37.501603,127.10875,2025-10-31,24190,11,서울특별시,서울BIS
SEB118900019,대신시장.기업은행,37.511861,126.917377,2025-10-31,19525,11,서울특별시,서울BIS
SEB108900003,광산사거리,37.6434913,127.0227668,2025-10-31,9895,11,서울특별시,서울BIS
SEB107000210,성신여대입구역2번출구.돈암시장,37.5917149,127.0167719,2025-10-31,8306,11,서울특별시,서울BIS
SEB101000017,한국경제신문사.서소문역사공원,37.5606234,126.9681135,2025-10-31,2109,11,서울특별시,서울BIS
SEB219000250,약산마을.애니골입구,37.6785015,126.793209,2025-10-31,36142,11,서울특별시,서울BIS
SEB100000412,세종문화회관,37.5731388,126.976912,2025-10-31,1907,11,서울특별시,서울BIS
SEB116000445,동부골든아파트,37.49873,126.840162,2025-10-31,17304,11,서울특별시,서울BIS
SEB107900018,이수아파트.한신휴아파트입구,37.5966164,127.0141174,2025-10-31,8492,11,서울특별시,서울BIS
SEB105000485,신설동역,37.5758267,127.0238433,2025-10-31,6028,11,서울특별시,서울BIS
SEB111000245,숭실고입구,37.591947,126.906391,2025-10-31,12335,11,서울특별시,서울BIS
SEB110000345,한천중학교,37.630942,127.073443,2025-10-31,11446,11,서울특별시,서울BIS
SEB213000204,새마을시장,37.4743445,126.8522117,2025-10-31,38032,11,서울특별시,서울BIS
SEB213000125,철산주공12단지,37.4768019,126.8743863,2025-10-31,38123,11,서울특별시,서울BIS
SEB121900233,남부터미널.한일시멘트,37.4847552,127.014396,2025-10-31,22908,11,서울특별시,서울BIS
SEB116900079,새마을금고사거리,37.5016992,126.8590429,2025-10-31,17511,11,서울특별시,서울BIS
SEB209000012,덕고개사거리,37.3724671,126.9635249,2025-10-31,56074,11,서울특별시,서울BIS
SEB101000300,장충동써미트호텔,37.562273,127.00667,2025-10-31,2111,11,서울특별시,서울BIS
SEB103000167,성수2가3동주민센터,37.5502374,127.054782,2025-10-31,4269,11,서울특별시,서울BIS
SEB206000538,화랑공원남편,37.3952891,127.1067885,2025-10-31,7494,11,서울특별시,서울BIS
SEB221000113,밀알마트.구리사회복지관.신토평,37.5912801,127.1462271,2025-10-31,39073,11,서울특별시,서울BIS
SEB111900057,상신초교.두산.한신아파트,37.5995007,126.9060257,2025-10-31,12504,11,서울특별시,서울BIS
SEB117000928,한일유앤아이아파트,37.4856462,126.8760349,2025-10-31,17159,11,서울특별시,서울BIS
SEB105000154,NH농협장안평지점,37.5751529,127.0721655,2025-10-31,6240,11,서울특별시,서울BIS
SEB117000130,가산동기점,37.485227,126.8752549,2025-10-31,18216,11,서울특별시,서울BIS
SEB107000292,국민대후문,37.611197,126.999453,2025-10-31,8392,11,서울특별시,서울BIS
SEB119900053,대방어린이도서관,37.503123,126.925483,2025-10-31,20542,11,서울특별시,서울BIS
SEB113900189,임오빌딩,37.5587705,126.9173994,2025-10-31,14934,11,서울특별시,서울BIS
SEB102000150,도원삼성래미안아파트,37.5396254,126.9572103,2025-10-31,3244,11,서울특별시,서울BIS
SEB213000297,창의경영고,37.4364659,126.8817642,2025-10-31,38198,11,서울특별시,서울BIS
SEB120000111,난우중학교입구,37.467392,126.920348,2025-10-31,21213,11,서울특별시,서울BIS
SEB102000147,금양초등학교,37.541299,126.962009,2025-10-31,3241,11,서울특별시,서울BIS
SEB102000081,하얏트호텔,37.541753,126.996128,2025-10-31,3175,11,서울특별시,서울BIS
SEB115900159,롯데3차APT,37.5527406,126.8464573,2025-10-31,16956,11,서울특별시,서울BIS
SEB219001166,일산두산위브더제니스,37.6947236,126.7645576,2025-10-31,36027,11,서울특별시,서울BIS
SEB118000161,영등포농협도림로지점,37.4986696,126.904522,2025-10-31,19246,11,서울특별시,서울BIS
SEB105000045,이문동교회,37.600254,127.062108,2025-10-31,6129,11,서울특별시,서울BIS
SEB102000225,순천향병원입구,37.5326305,127.0067505,2025-10-31,3319,11,서울특별시,서울BIS
SEB121000313,방배역,37.482326,126.997238,2025-10-31,22395,11,서울특별시,서울BIS
SEB218000578,용두6통앞,37.623129,126.8858474,2025-10-31,35154,11,서울특별시,서울BIS
SEB117000046,독산동우시장.금천50플러스센터,37.4665936,126.8950252,2025-10-31,18132,11,서울특별시,서울BIS
SEB107000061,종암경찰서,37.6011063,127.0336839,2025-10-31,8151,11,서울특별시,서울BIS
SEB109000012,도봉보건소.북한산아이파크아파트,37.658205,127.040517,2025-10-31,10012,11,서울특별시,서울BIS
SEB116900298,JNK디지털타워,37.48209,126.897473,2025-10-31,17635,11,서울특별시,서울BIS
SEB108900063,홈빌라트,37.6211844,127.0330531,2025-10-31,9801,11,서울특별시,서울BIS
SEB119900011,하손초장교회,37.4978176,126.9300612,2025-10-31,20594,11,서울특별시,서울BIS
SEB122000007,신사동고개,37.518898,127.025755,2025-10-31,23107,11,서울특별시,서울BIS
SEB105000469,옥수삼성아파트,37.5436087,127.014809,2025-10-31,4784,11,서울특별시,서울BIS
SEB102000132,서빙고신동아아파트,37.5174859,126.9853714,2025-10-31,3226,11,서울특별시,서울BIS
SEB107900136,삼영탕앞,37.5888116,127.0100292,2025-10-31,8760,11,서울특별시,서울BIS
SEB107900182,푸르지오211동,37.613075,127.016919,2025-10-31,8835,11,서울특별시,서울BIS
SEB119000081,총신대,37.4887422,126.9661798,2025-10-31,20174,11,서울특별시,서울BIS
SEB107900334,꿈의숲SK뷰아파트,37.620879,127.053777,2025-10-31,11609,11,서울특별시,서울BIS
SEB121001342,영동1교교차로,37.472854,127.038548,2025-10-31,22044,11,서울특별시,서울BIS
SEB108000046,우이초등학교,37.6365089,127.017114,2025-10-31,9134,11,서울특별시,서울BIS
SEB122000145,휘문중고등학교,37.5039658,127.061898,2025-10-31,23248,11,서울특별시,서울BIS
SEB115000925,화원중학교,37.537835,126.841037,2025-10-31,16100,11,서울특별시,서울BIS
SEB101000091,약수역4번출구.금호터널입구,37.553399,127.012012,2025-10-31,2193,11,서울특별시,서울BIS
SEB114000373,화곡입구,37.5370988,126.8277279,2025-10-31,15696,11,서울특별시,서울BIS
